company,code,date,opinion,title,analyst,broker,target,price_then,pid
DL이앤씨,375500,2023-08-03,매수유지,"DL이앤씨(375500) 늦어지는 수익성 개선, 3Q가 중요","김선미,이지우",신한투자증권,50000,58500,750487
DL이앤씨,375500,2023-07-28,매수유지,DL이앤씨(375500) 2Q23 Review: 바텀 아웃 근거는 명확,이태환,대신증권,50000,58500,749944
DL이앤씨,375500,2023-07-28,매수유지,DL이앤씨(375500) 2Q23 Review: 하반기 실적 개선 속도가 중요,배세호,하이투자증권,48000,58500,749795
DL이앤씨,375500,2023-07-28,보유,DL이앤씨(375500) 2Q23 Review: 더딘 걸음,김세련,이베스트투자증권,34000,58500,749782
DL이앤씨,375500,2023-07-28,매수유지,DL이앤씨(375500) 아쉬운 실적과 점진적 반등 전망,김기룡,유안타증권,50000,58500,749779
DL이앤씨,375500,2023-07-28,매수,DL이앤씨(375500) 시장 기대보다 소폭 부진한 2분기. 하반기 주택 원가율 추이가 중요,장문준,KB증권,0,58500,749695
DL이앤씨,375500,2023-07-28,,DL이앤씨(375500) 2Q23 Review: 저점을 확인,"문경원,윤동준",메리츠증권,0,58500,749658
DL이앤씨,375500,2023-07-11,매수,"DL이앤씨(375500) 예상대로 더딘 2Q 실적, 중요한 건 3Q","김선미,이지우",신한투자증권,55000,58500,748350
DL이앤씨,375500,2023-07-11,매수유지,DL이앤씨(375500) 점진적인 실적 회복 기대,김기룡,유안타증권,50000,58500,748289
DL이앤씨,375500,2023-07-07,보유,DL이앤씨(375500) 밸류에이션상 피해는 불가피,"이민재,이은상",NH투자증권,35500,58500,747997
DL이앤씨,375500,2023-07-06,매수,DL이앤씨(375500) 2Q23 Preview: 하반기 본격 개선을 기다리는 중,"문경원,윤동준",메리츠증권,47000,58500,747912
DL이앤씨,375500,2023-07-05,매수유지,DL이앤씨(375500) 점차 나아질 실적,"송유림,조정현",한화투자증권,50000,58500,747833
DL이앤씨,375500,2023-07-04,매수유지,DL이앤씨(375500) 우린 아직 여유가 있어,박세라,신영증권,43000,58500,747729
DL이앤씨,375500,2023-07-03,매수유지,DL이앤씨(375500) 조금씩 나아지고 있다,배세호,하이투자증권,52000,58500,747630
DL이앤씨,375500,2023-07-03,매수유지,DL이앤씨(375500) 2Q23 Preview : Underrated,이태환,대신증권,50000,58500,747597
DL이앤씨,375500,2023-06-27,매수유지,DL이앤씨(375500) 부진 예상되는 2분기 vs. 높아진 하반기 실적 개선 가능성,장문준,KB증권,48500,58500,747327
DL이앤씨,375500,2023-06-22,중립,DL이앤씨(375500) 1분기와 큰 차이 없는 2분기,"김승준,하민호",하나증권,35000,58500,747059
